scenario,workload,method,rho,seed,check_period_us,epsilon_us,budget_per_check,k_candidates,h_targets,migration_cost_us,service_estimate_mode,service_estimate_noise_cv,service_estimate_ewma_alpha,w2_hot_core_count,w2_hot_dispatch_prob,target_insert_policy,hybrid_pressure_ratio,hybrid_min_gain_us,target_safety_enabled,rescuable_filter_enabled,P99_us,P999_us,slo_violation_rate,total_finished,total_generated,migration_rate,invalid_migration_ratio,intra_move_rate,intra_move_count,intra_moved_work_us,steal_attempt_count,steal_success_count,stolen_task_count,proactive_intra_attempt_count,proactive_intra_success_count,invalid_intra_move_ratio,rescue_attempt_count,rescue_candidate_count,locally_doomed_count,remote_feasible_count,target_safe_count,rescue_success_count,rescue_moved_work_us,target_unsafe_reject_count,remote_infeasible_reject_count,needless_migration_count,unsaved_migration_count,beneficial_migration_count,harmful_migration_count,predicted_target_unsafe_accept_count,target_harm_watch_count,harmful_actual_count,harmful_actual_ratio,target_induced_miss_actual,beneficial_migration_ratio,useless_migration_ratio,rescue_per_migration,relief_attempt_count,relief_success_count,relief_beneficial_count,relief_useless_count,relief_moved_work_us,relief_beneficial_migration_ratio,relief_useless_migration_ratio
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,288,864,0.165952,1000000,1200011,0,0,0.306385,367665,1.4219e+07,0,0,0,0,0,0,1765234,30235915,17676739,2322339,1441665,367665,1.4219e+07,880674,68384617,0,3690,363975,1177,0,53505,1177,0.00320128,1178,0.989964,0.0132376,0.989964,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,268,542,0.161108,1000000,1200033,0,0,0.30764,369178,1.41471e+07,0,0,0,0,0,0,1764160,29191925,16585605,2305784,1450273,369178,1.41471e+07,855511,64036636,0,3651,365517,1194,0,52266,1194,0.00323421,1198,0.990083,0.0131238,0.990083,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,278,714,0.167462,1000000,1200030,0,0,0.308393,370081,1.44652e+07,0,0,0,0,0,0,1764502,30014644,17479184,2292496,1447926,370081,1.44652e+07,844570,67624240,0,3906,366168,1205,0,53407,1205,0.00325604,1209,0.989427,0.0138105,0.989427,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,47,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,274,576,0.169149,1000000,1200116,0,0,0.306369,367678,1.43186e+07,0,0,0,0,0,0,1764230,30157942,17605810,2359355,1441860,367678,1.43186e+07,917495,68063885,0,3801,363875,1249,0,53553,1249,0.00339699,1253,0.989657,0.0137348,0.989657,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,59,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,270,560,0.16133,1000000,1200024,0,0,0.306953,368351,1.41183e+07,0,0,0,0,0,0,1766834,29186225,16680868,2317379,1450637,368351,1.41183e+07,866742,64406093,0,3656,364687,1164,0,51790,1164,0.00316003,1167,0.990053,0.0130853,0.990053,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,71,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,270,580,0.164784,1000000,1200018,0,0,0.307786,369349,1.44068e+07,0,0,0,0,0,0,1768256,29408675,16880558,2308762,1451348,369349,1.44068e+07,857414,65213470,0,3776,365572,1139,0,52019,1139,0.0030838,1145,0.989774,0.0133072,0.989774,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,83,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,282,674,0.164326,1000000,1200029,0,0,0.308611,370342,1.43407e+07,0,0,0,0,0,0,1762992,29864186,17371494,2307978,1452694,370342,1.43407e+07,855284,67177998,0,3691,366641,1147,0,52864,1147,0.00309714,1148,0.990007,0.0130636,0.990007,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,97,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,262,484,0.161968,1000000,1200057,0,0,0.308495,370211,1.43293e+07,0,0,0,0,0,0,1766793,28799722,16277154,2263408,1452887,370211,1.43293e+07,810521,62845208,0,3873,366329,1233,0,52690,1233,0.00333053,1238,0.989514,0.0137921,0.989514,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,109,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,276,574,0.169082,1000000,1200077,0,0,0.307357,368852,1.44062e+07,0,0,0,0,0,0,1764556,30183648,17562665,2345542,1442179,368852,1.44062e+07,903363,67905118,0,3882,364961,1217,0,53602,1217,0.00329943,1220,0.989451,0.013824,0.989451,0,0,0,0,0,0,0
rescue_estimator_quantile_guard,W3,M1_RescueSched,0.85,131,1,2,1,16,4,0.5,quantile_guard,0,0.05,4,0.5,append_tail,1.25,5,1,1,296,776,0.17784,1000000,1200041,0,0,0.302851,363434,1.43748e+07,0,0,0,0,0,0,1763730,31956753,19423448,2433460,1424816,363434,1.43748e+07,1008644,75260332,0,3854,359571,1214,0,53039,1214,0.00334036,1217,0.989371,0.0139448,0.989371,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,296,532,0.155596,1000000,1200020,0,0,0.305542,366657,9.56975e+06,0,0,0,0,0,0,1765229,37560937,16354878,1679283,1315669,366657,9.56975e+06,363614,63740229,0,5971,360681,1371,0,26677,1371,0.00373919,2568,0.983701,0.0200242,0.983701,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,294,582,0.151882,1000000,1200035,0,0,0.306712,368065,9.6065e+06,0,0,0,0,0,0,1764162,37104792,15968384,1675055,1322670,368065,9.6065e+06,352385,62198481,0,5872,362187,1365,0,25850,1365,0.00370858,2510,0.98403,0.0196623,0.98403,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,290,546,0.156991,1000000,1200034,0,0,0.305554,366675,9.57022e+06,0,0,0,0,0,0,1764507,37513116,16322312,1616784,1311578,366675,9.57022e+06,305206,63672464,0,5713,360958,1324,0,25021,1324,0.00361083,2259,0.984409,0.0191914,0.984409,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,47,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,292,530,0.159915,1000000,1200114,0,0,0.304501,365436,9.53788e+06,0,0,0,0,0,0,1764206,37928609,16672921,1634226,1307020,365436,9.53788e+06,327206,65057458,0,6144,359256,1473,0,27316,1473,0.0040308,2575,0.983089,0.0208436,0.983089,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,59,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,286,500,0.150248,1000000,1200026,0,0,0.306673,368016,9.60522e+06,0,0,0,0,0,0,1766848,36628950,15546350,1635989,1325765,368016,9.60522e+06,310224,60549411,0,5675,362334,1358,0,25280,1358,0.00369006,2310,0.98456,0.0191106,0.98456,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,71,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,288,526,0.153128,1000000,1200027,0,0,0.306135,367370,9.58836e+06,0,0,0,0,0,0,1768256,36919354,15833988,1597134,1316572,367370,9.58836e+06,280562,61738818,0,5619,361749,1291,0,24931,1291,0.00351417,2250,0.984699,0.0188094,0.984699,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,83,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,298,630,0.15567,1000000,1200024,0,0,0.306951,368348,9.61388e+06,0,0,0,0,0,0,1762977,37648299,16507076,1675040,1320916,368348,9.61388e+06,354124,64353264,0,5854,362489,1437,0,26448,1437,0.0039012,2527,0.984094,0.0197938,0.984094,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,97,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,282,500,0.149584,1000000,1200062,0,0,0.30713,368575,9.61981e+06,0,0,0,0,0,0,1766798,36176133,15266814,1588718,1326539,368575,9.61981e+06,262179,59478538,0,5140,363432,1158,0,22416,1158,0.00314183,1969,0.986046,0.0170874,0.986046,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,109,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,298,632,0.159843,1000000,1200078,0,0,0.304588,365529,9.54031e+06,0,0,0,0,0,0,1764539,38293844,16891201,1642975,1304935,365529,9.54031e+06,338040,65921829,0,6211,359308,1498,0,26862,1498,0.00409817,2623,0.982981,0.02109,0.982981,0,0,0,0,0,0,0
rescue_estimator_global_mean,W3,M1_RescueSched,0.85,131,1,2,1,16,4,0.5,mean,0,0.05,4,0.5,append_tail,1.25,5,1,1,312,680,0.167259,1000000,1200038,0,0,0.302202,362654,9.46527e+06,0,0,0,0,0,0,1763721,39757660,18229480,1746509,1297760,362654,9.46527e+06,448749,71171411,0,6808,355841,1642,0,31032,1642,0.00452773,2997,0.981213,0.0233004,0.981213,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,11,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,260,596,0.131688,1000000,1200026,0,0,0.292006,350415,6.33475e+06,0,0,0,0,0,0,1764893,33894095,11922617,1809635,1388326,350415,6.33475e+06,421309,45880833,0,16689,333723,7474,0,144975,7474,0.021329,9546,0.952365,0.0689554,0.952365,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,23,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,252,498,0.134975,1000000,1200027,0,0,0.290905,349094,6.31943e+06,0,0,0,0,0,0,1762909,33967776,11895139,1777142,1380873,349094,6.31943e+06,396269,45803414,0,17150,331942,7747,0,145599,7747,0.0221917,9975,0.950867,0.0713189,0.950867,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,37,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,264,516,0.135427,1000000,1200054,0,0,0.292488,351001,6.36961e+06,0,0,0,0,0,0,1764287,34230835,12107422,1839272,1383203,351001,6.36961e+06,456069,46590416,0,17563,333423,8060,0,150475,8060,0.0229629,10261,0.94992,0.0729998,0.94992,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,47,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,250,596,0.120074,1000000,1200017,0,0,0.293326,351996,6.33526e+06,0,0,0,0,0,0,1767921,31967696,10384510,1727174,1404889,351996,6.33526e+06,322285,39810866,0,15930,336063,7158,0,136037,7158,0.0203355,9172,0.954735,0.0655917,0.954735,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,59,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,252,522,0.128131,1000000,1200103,0,0,0.293705,352476,6.32011e+06,0,0,0,0,0,0,1764466,33040780,11121068,1769791,1398733,352476,6.32011e+06,371058,42714481,0,16885,335575,7466,0,143991,7466,0.0211816,9556,0.952051,0.0690856,0.952051,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,71,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,258,562,0.132635,1000000,1200022,0,0,0.292159,350597,6.34095e+06,0,0,0,0,0,0,1768329,33802337,11831200,1808851,1388124,350597,6.34095e+06,420727,45515949,0,16988,333600,7608,0,146322,7608,0.0217001,9871,0.95152,0.0701546,0.95152,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,83,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,276,724,0.140072,1000000,1200031,0,0,0.290096,348124,6.3153e+06,0,0,0,0,0,0,1763642,35518739,13341460,1911513,1378175,348124,6.3153e+06,533338,51454327,0,16971,331148,7690,0,148317,7690,0.0220898,9926,0.951236,0.0708397,0.951236,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,97,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,246,484,0.125936,1000000,1200042,0,0,0.293512,352227,6.29563e+06,0,0,0,0,0,0,1766060,32639840,10735220,1715543,1397223,352227,6.29563e+06,318320,41225337,0,16549,335669,7632,0,142677,7632,0.0216678,9687,0.952991,0.0686518,0.952991,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,109,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,256,554,0.127714,1000000,1200057,0,0,0.292893,351488,6.31946e+06,0,0,0,0,0,0,1764749,33113946,11296525,1776712,1399139,351488,6.31946e+06,377573,43409388,0,16266,335214,7250,0,141923,7250,0.0206266,9348,0.9537,0.0669041,0.9537,0,0,0,0,0,0,0
rescue_estimator_noisy_oracle_cv_0_5,W3,M1_RescueSched,0.85,131,1,2,1,16,4,0.5,noisy_oracle,0.5,0.05,4,0.5,append_tail,1.25,5,1,1,276,740,0.139977,1000000,1200035,0,0,0.291348,349628,6.33738e+06,0,0,0,0,0,0,1761542,35428169,13116713,1867967,1379523,349628,6.33738e+06,488444,50598885,0,17367,332255,7816,0,151486,7816,0.0223552,10032,0.95031,0.072028,0.95031,0,0,0,0,0,0,0
