profile,dimension,value,workload,rho,baseline,paired_seeds,mean_slo_reduction,ci95_low,ci95_high,relative_slo_reduction,p99_rescue_over_baseline,p999_rescue_over_baseline,rescue_work_rate_median,baseline_work_rate_median,relative_work_reduction,descriptive_only
budget-2,budget-per-check,2,W3,0.7,L1_WorkStealingPolling,5,-0.01208,-0.01388,-0.009920000000000002,-1.5024875621890548,1.3026315789473684,1.171875,0.14563740539226117,0.6646676764894887,0.7808868844631347,1
budget-2,budget-per-check,2,W3,0.7,M0_AltoThreshold,5,0.0027999999999999995,0.00104,0.004399999999999999,0.12216404886561953,1.0050761421319796,1.0,0.14563740539226117,0.14473160278427916,-0.006258499115304517,1
budget-2,budget-per-check,2,W3,0.85,L1_WorkStealingPolling,5,0.00532,0.0010800000000000004,0.01104,0.11223628691983123,1.3144654088050314,1.190625,0.2033454206065057,0.6823701086142027,0.7020012775479402,1
budget-2,budget-per-check,2,W3,0.85,M0_AltoThreshold,5,0.0060399999999999985,0.004679999999999998,0.007399999999999999,0.12551953449709058,0.990521327014218,0.9819587628865979,0.2033454206065057,0.20454041156266148,0.005842322047883819,1
budget-2,budget-per-check,2,W3,0.9,L1_WorkStealingPolling,5,0.01808,0.01612,0.020039999999999995,0.16424418604651161,1.3522012578616351,1.209375,0.22309816701857463,0.6153940849265934,0.6374710571922597,1
budget-2,budget-per-check,2,W3,0.9,M0_AltoThreshold,5,0.01568,0.004640000000000003,0.026719999999999997,0.14561664190193166,1.0046728971962617,1.0,0.22309816701857463,0.24609410620383598,0.09344368111853185,1
budget-4,budget-per-check,4,W2,0.85,L1_WorkStealingPolling,5,0.05848000000000001,0.02608,0.09088000000000002,0.26102481699696484,1.2147239263803682,1.1266375545851528,0.26071511763335664,0.7028690731707318,0.6290701531976111,1
budget-4,budget-per-check,4,W2,0.85,M0_AltoThreshold,5,0.06404000000000001,0.008519999999999998,0.12004000000000001,0.2789198606271778,1.0259067357512954,1.270935960591133,0.26071511763335664,0.28352,0.08043482776045197,1
budget-4,budget-per-check,4,W3,0.7,L1_WorkStealingPolling,5,-0.0124,-0.01576,-0.009399999999999999,-1.5422885572139302,1.3092105263157894,1.171875,0.14813140217027873,0.6646676764894887,0.777134638241098,1
budget-4,budget-per-check,4,W3,0.7,M0_AltoThreshold,5,0.0033600000000000006,0.0018400000000000007,0.004560000000000001,0.14117647058823532,1.005050505050505,1.0,0.14813140217027873,0.14485622663302836,-0.022609836065573763,1
budget-4,budget-per-check,4,W3,0.85,L1_WorkStealingPolling,5,0.006640000000000001,0.001960000000000002,0.0112,0.14008438818565402,1.3459119496855345,1.2125,0.2029881575323602,0.6823701086142027,0.7025248395704196,1
budget-4,budget-per-check,4,W3,0.85,M0_AltoThreshold,5,0.005199999999999998,0.0008000000000000007,0.009599999999999994,0.11314186248912093,1.009433962264151,0.9974293059125964,0.2029881575323602,0.2046566764947263,0.008152770732642423,1
budget-4,budget-per-check,4,W3,0.9,L1_WorkStealingPolling,5,0.015560000000000001,0.012039999999999999,0.019080000000000003,0.1413517441860465,1.4088050314465408,1.203125,0.22296199394106309,0.6153940849265934,0.6376923350381913,1
budget-4,budget-per-check,4,W3,0.9,M0_AltoThreshold,5,0.013360000000000004,0.003839999999999999,0.02500000000000001,0.1238413051538747,1.041860465116279,0.9948320413436692,0.22296199394106309,0.241410833156023,0.0764209251663387,1
candidates-32,k-candidates,32,W2,0.85,L1_WorkStealingPolling,5,0.05888,0.025240000000000002,0.10012,0.2628102124620603,1.2085889570552146,1.275109170305677,0.26841834146341464,0.7028690731707318,0.6181104679246372,1
candidates-32,k-candidates,32,W2,0.85,M0_AltoThreshold,5,0.07059999999999998,0.014160000000000002,0.13551999999999997,0.29945707499151675,1.0102564102564102,1.424390243902439,0.26841834146341464,0.2781080975609756,0.03484168991316927,1
candidates-32,k-candidates,32,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
candidates-32,k-candidates,32,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
candidates-32,k-candidates,32,W3,0.85,L1_WorkStealingPolling,5,0.006520000000000001,0.001960000000000001,0.011080000000000001,0.13755274261603379,1.3459119496855345,1.2125,0.20389546803757766,0.6823701086142027,0.7011951938345298,1
candidates-32,k-candidates,32,W3,0.85,M0_AltoThreshold,5,0.009040000000000001,0.002760000000000001,0.01676,0.1810897435897436,1.0288461538461537,1.0025839793281655,0.20389546803757766,0.20714915346971033,0.015706969483746502,1
candidates-32,k-candidates,32,W3,0.9,L1_WorkStealingPolling,5,0.020200000000000003,0.01152,0.02936000000000001,0.1835029069767442,1.3836477987421383,1.234375,0.22292144802472538,0.6153940849265934,0.6377582211383843,1
candidates-32,k-candidates,32,W3,0.9,M0_AltoThreshold,5,0.021160000000000005,0.004960000000000001,0.038320000000000014,0.19056195965417871,1.0377358490566038,1.020671834625323,0.22292144802472538,0.2430355025988632,0.08276179553625385,1
candidates-8,k-candidates,8,W2,0.85,L1_WorkStealingPolling,5,0.07728,0.0286,0.13620000000000002,0.3449384038564542,1.2024539877300613,2.1615720524017465,0.25098096865191305,0.7028690731707318,0.6429193170789177,1
candidates-8,k-candidates,8,W2,0.85,M0_AltoThreshold,5,0.08832000000000001,0.015840000000000003,0.17276000000000002,0.37570188871873406,1.005128205128205,2.4146341463414633,0.25098096865191305,0.2781080975609756,0.09754167227408717,1
candidates-8,k-candidates,8,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
